"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"CD56+CD45-_vascular_contact",41,32,0.03517895,0.2456669,1.03580504519254,0.639979435161087,1.676447761757,0.886133989388184,0.985924090872315
"CD11b_low_Neutrophils_vascular_med_dist",70,54,0.01598595,0.1328489,1.01611440812703,0.783179768344997,1.31832885901174,0.90422026963803,0.985924090872315
"CD11b+_epithelial_tumor_med_dist",58,43,0.01953956,0.1732019,1.01973171034322,0.726199916321982,1.43190977815874,0.910178184789271,0.985924090872315
"Lymphatic_endothelial_cells_tumor_contact",30,27,-0.026249,0.2350144,0.974092513157393,0.614547720765227,1.54399112083238,0.91106839094641,0.985924090872315
"B_cells_region",61,48,-0.01660201,0.1508567,0.983535044971985,0.73177969002609,1.32190220345355,0.912368538765466,0.985924090872315
"CD11c_low_immune_M1_med_dist",43,33,0.0178165,0.1648003,1.01797616101338,0.736986231575957,1.40609881160954,0.913908702651272,0.985924090872315
"Other_immune_assort",56,41,0.01742051,0.1627925,1.01757312767963,0.739599089066903,1.40002210046264,0.914780676475647,0.985924090872315
"Non-leukocyte_derived_neural_cells_prop",33,27,-0.02176987,0.2092048,0.97846538578305,0.649336865127931,1.47441884573572,0.917121653479023,0.985924090872315
"CD11c_low_immune_region",43,33,-0.0187037,0.1873537,0.981470124776791,0.679831595516366,1.41694444945253,0.920478500600425,0.985924090872315
"Tumor_vascular_med_dist",76,59,-0.01018724,0.1251179,0.989864471554683,0.774595934912528,1.26495844850629,0.935107017881148,0.985924090872315
"Neutrophils_M1_med_dist",55,42,0.01117128,0.1471513,1.01123391428476,0.757872577141892,1.34929546237984,0.939485156248056,0.985924090872315
"CD11b+_epithelial_M1_med_dist",58,43,-0.01205557,0.1618173,0.988016810920224,0.719490784165271,1.35676125413267,0.940611652859761,0.985924090872315
"Monocytes_region",61,47,0.00919617,0.1476,1.00923858493734,0.755712313318164,1.34781781820391,0.950320204314519,0.985924090872315
"Vascular_endothelial_cells_region",76,59,0.006628228,0.1235899,1.00665024291447,0.790093847272171,1.28256246401409,0.957229305310056,0.985924090872315
"CD8+_T_cells_M1_contact",70,54,-0.006880492,0.1348632,0.993143124516401,0.762458317759033,1.2936225401451,0.959310923564412,0.985924090872315
"NK/NKT_tumor_contact",57,43,-0.00751722,0.1482007,0.992510963405199,0.742312216104619,1.32704001242071,0.959546067621209,0.985924090872315
"Neuroepithelial_cells_region",51,41,-0.00842533,0.1906449,0.991610063588875,0.682438783772237,1.44084794357014,0.964749891273335,0.985924090872315
"Non-leukocyte_derived_neural_cells_tumor_med_dist",33,27,0.008601592,0.2133876,1.00863869160639,0.663895613204281,1.5323975486074,0.967846209808706,0.985924090872315
"Neuroepithelial_cells_prop",51,41,0.00555552,0.1494742,1.00557098036726,0.750205202212381,1.34786188308849,0.970351783009705,0.985924090872315
"Tumor_prop",77,60,0.004725781,0.1321656,1.00473696475658,0.7754481929051,1.30182309738363,0.971476518072318,0.985924090872315
"CD8+_T_cells_vascular_med_dist",70,53,0.004494211,0.1291044,1.00450432535773,0.779934225147038,1.29373594224841,0.972230700721311,0.985924090872315
"Dendritic_cells_region",29,24,0.006522232,0.2619946,1.00654354771081,0.602313180018635,1.68206499052024,0.980139092243986,0.986885476937908
"Non-leukocyte_derived_neural_cells_M1_med_dist",33,27,0.004720823,0.2129882,1.00473198370012,0.66184203197526,1.52526782872519,0.982316562692825,0.986885476937908
"Neuroepithelial_cells_vascular_med_dist",51,41,0.002015261,0.1515874,1.00201729335745,0.744464077427387,1.34867307453841,0.989392930813042,0.989392930813042
